Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	21:00.5		Geogebra:Triangles	2013-03-01 15:21:00.483 - TeaLeaf -> added point:Point K	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	21:03.4		Geogebra:Triangles	2013-03-01 15:21:03.382 - TeaLeaf -> added point:Point L	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	21:06.3		Geogebra:Triangles	2013-03-01 15:21:06.345 - TeaLeaf -> added polygon poly4	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	21:08.5		Geogebra:Triangles	2013-03-01 15:21:08.491 - TeaLeaf -> added point:Point M	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:00	21:08.7		Geogebra:Triangles	2013-03-01 15:21:08.653 - TeaLeaf -> updated group of objects G,H,I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:06	21:24.2	0:00:06	chat	2013-03-01 15:21:24.207 - Bartholomew -> tea use the intersecting tool	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:06	21:30.2		Geogebra:Triangles	2013-03-01 15:21:30.235 - TeaLeaf -> tool changed to Perpendicular Line	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:13	21:43.7		Geogebra:Triangles	2013-03-01 15:21:43.660 - TeaLeaf -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:03	21:47.5		Geogebra:Triangles	2013-03-01 15:21:47.541 - TeaLeaf -> added segment j	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:06	21:57.1	0:00:06	chat	2013-03-01 15:21:57.105 - TeaLeaf -> i did for jk	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:32	22:26.4	0:00:32	awareness	2013-03-01 15:22:26.400 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:0:-22	22:03.6		Geogebra:Triangles	2013-03-01 15:22:03.590 - TeaLeaf -> added segment k	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:03	22:07.4		Geogebra:Triangles	2013-03-01 15:22:07.412 - TeaLeaf -> added segment l	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:07	22:16.2	0:00:07	chat	2013-03-01 15:22:16.174 - TeaLeaf -> i think i should use polygon	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	22:24.2	0:00:04	chat	2013-03-01 15:22:24.218 - TeaLeaf -> or the circle method	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:07	22:34.6	0:00:07	chat	2013-03-01 15:22:34.604 - InfiniteWallflower -> Okay we should try the circle method 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:05	22:33.7	0:00:05	chat	2013-03-01 15:22:33.713 - infinityand_beyond -> yeah the circle method	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:0:-4	22:29.6		Geogebra:Triangles	2013-03-01 15:22:29.602 - TeaLeaf -> added point:Point M	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:00	22:29.7		Geogebra:Triangles	2013-03-01 15:22:29.735 - TeaLeaf -> added segment m	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	22:31.6		Geogebra:Triangles	2013-03-01 15:22:31.557 - TeaLeaf -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:16	22:53.3	0:00:16	chat	2013-03-01 15:22:53.282 - InfiniteWallflower -> Since I have done it the last time someone else try 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:12	22:51.3	0:00:12	chat	2013-03-01 15:22:51.318 - Bartholomew -> the cirle is to check if the lengths are the same	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:0:-4	22:46.8		Geogebra:Triangles	2013-03-01 15:22:46.776 - TeaLeaf -> tool changed to Circle with Center through Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:10	22:57.6		Geogebra:Triangles	2013-03-01 15:22:57.649 - TeaLeaf -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	23:01.8		Geogebra:Triangles	2013-03-01 15:23:01.767 - TeaLeaf -> added segment j	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	23:03.4		Geogebra:Triangles	2013-03-01 15:23:03.411 - TeaLeaf -> tool changed to Circle with Center through Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:09	23:12.8		Geogebra:Triangles	2013-03-01 15:23:12.825 - TeaLeaf -> added conic:Circle k	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:22	23:41.1	0:00:22	chat	2013-03-01 15:23:41.113 - Bartholomew -> we should use the cirle to make the larger triangle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:0:-21	23:19.9		Geogebra:Triangles	2013-03-01 15:23:19.890 - TeaLeaf -> tool changed to Select Object	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:00	23:24.2	0:00:00	awareness	2013-03-01 15:23:24.199 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:01	23:27.0	0:00:01	awareness	2013-03-01 15:23:26.986 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:02	23:30.6	0:00:02	awareness	2013-03-01 15:23:30.590 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:49	24:19.7	0:00:49	awareness	2013-03-01 15:24:19.672 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:00	23:31.8	0:00:00	awareness	2013-03-01 15:23:31.782 - InfiniteWallflower -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	InfiniteWallflower	0:00:08	23:40.6	0:00:08	chat	2013-03-01 15:23:40.585 - InfiniteWallflower -> Tea start with a regular line segment 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:00:04	23:54.6	0:00:04	chat	2013-03-01 15:23:54.552 - TeaLeaf -> restarrt	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	23:58.8	0:00:01	chat	2013-03-01 15:23:58.845 - TeaLeaf -> now?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:27	24:31.3	0:00:27	chat	2013-03-01 15:24:31.323 - InfiniteWallflower -> tea try dragging each vertex again to converse about 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:00	24:20.5	0:00:00	awareness	2013-03-01 15:24:20.531 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:22	24:42.8	0:00:22	chat	2013-03-01 15:24:42.842 - infinityand_beyond -> should we do step one again? and have a deeper discussion?\"	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:0:-22	24:20.7		Geogebra:Triangles	2013-03-01 15:24:20.718 - TeaLeaf -> tool changed to Circle with Center through Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	24:25.2		Geogebra:Triangles	2013-03-01 15:24:25.219 - TeaLeaf -> added conic:Circle k	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	24:26.3		Geogebra:Triangles	2013-03-01 15:24:26.335 - TeaLeaf -> added point:Point M	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:08	24:34.5		Geogebra:Triangles	2013-03-01 15:24:34.549 - TeaLeaf -> added conic:Circle k	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:00	24:34.8		Geogebra:Triangles	2013-03-01 15:24:34.785 - TeaLeaf -> tool changed to Select Object	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	24:36.6		Geogebra:Triangles	2013-03-01 15:24:36.627 - TeaLeaf -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:18	25:09.6	0:00:18	chat	2013-03-01 15:25:09.641 - InfiniteWallflower -> Yeah we should tea drag the example first	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:0:-11	24:58.6		Geogebra:Triangles	2013-03-01 15:24:58.608 - TeaLeaf -> updated Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	25:02.1	0:00:01	chat	2013-03-01 15:25:02.078 - TeaLeaf -> like that	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:07	25:09.2		Geogebra:Triangles	2013-03-01 15:25:09.154 - TeaLeaf -> updated Point I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:16	25:25.2		Geogebra:Triangles	2013-03-01 15:25:25.224 - TeaLeaf -> updated Point B	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:08	25:33.4		Geogebra:Triangles	2013-03-01 15:25:33.426 - TeaLeaf -> updated Point A	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	25:37.0	0:00:01	chat	2013-03-01 15:25:37.041 - TeaLeaf -> like that	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:32	26:09.6	0:00:32	chat	2013-03-01 15:26:09.586 - InfiniteWallflower -> Vertex A and B can move freely 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:07	25:49.5	0:00:07	chat	2013-03-01 15:25:49.485 - Bartholomew -> expplain what your doing tea	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:10	25:53.8	0:00:10	chat	2013-03-01 15:25:53.755 - TeaLeaf -> delete the triangle lets start to make it with circle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:01	25:51.4	0:00:01	awareness	2013-03-01 15:25:51.430 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	infinityand_beyond	0:00:26	26:20.6	0:00:26	awareness	2013-03-01 15:26:20.648 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:0:-20	26:00.4		Geogebra:Triangles	2013-03-01 15:26:00.354 - TeaLeaf -> updated Point A	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:37	26:51.1	0:00:37	chat	2013-03-01 15:26:51.104 - InfiniteWallflower -> and the size of the inner triangle depends on the postion of the D vertex on line segment AC	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:0:-35	26:15.3		Geogebra:Triangles	2013-03-01 15:26:15.319 - TeaLeaf -> updated Point B	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:07	26:28.5	0:00:07	chat	2013-03-01 15:26:28.520 - TeaLeaf -> correct cant move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	26:35.8	0:00:04	chat	2013-03-01 15:26:35.798 - TeaLeaf -> c cant move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:06	26:42.6		Geogebra:Triangles	2013-03-01 15:26:42.584 - TeaLeaf -> updated Point A	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:10	26:53.8	0:00:10	chat	2013-03-01 15:26:53.843 - infinityand_beyond -> Yeah, ALL the brown points are restricted	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:0:-3	26:50.6		Geogebra:Triangles	2013-03-01 15:26:50.644 - TeaLeaf -> tool changed to Circle with Center through Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:07	27:18.3	0:00:07	chat	2013-03-01 15:27:18.328 - Bartholomew -> and then D is constrained	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:0:-4	27:14.2		Geogebra:Triangles	2013-03-01 15:27:14.208 - TeaLeaf -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:04	27:18.4		Geogebra:Triangles	2013-03-01 15:27:18.405 - TeaLeaf -> updated Point D	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:14	27:39.7	0:00:14	chat	2013-03-01 15:27:39.731 - Bartholomew -> tea can you tell us what youre moving	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	Bartholomew	0:00:02	27:32.7	0:00:02	chat	2013-03-01 15:27:32.652 - infinityand_beyond -> Yes	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:0:-1	27:31.2		Geogebra:Triangles	2013-03-01 15:27:31.163 - TeaLeaf -> updated Point D	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:07	27:46.1	0:00:07	chat	2013-03-01 15:27:46.143 - TeaLeaf -> sholud i make a new triangle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	27:56.1	0:00:02	chat	2013-03-01 15:27:56.131 - TeaLeaf -> nothing 	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:20	28:27.1	0:00:20	chat	2013-03-01 15:28:27.129 - infinityand_beyond -> we have to start by making a circle so that we can make sure that the triangle we make is congruent.	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:17	28:27.8	0:00:17	chat	2013-03-01 15:28:27.824 - InfiniteWallflower -> Start with a line segment and try creating the cirlcle	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	InfiniteWallflower	0:00:28	28:40.7	0:00:28	chat	2013-03-01 15:28:40.745 - Bartholomew -> i meant when you move the a point on the triangle you have to tell us which one your moving	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:0:-25	28:15.1		Geogebra:Triangles	2013-03-01 15:28:15.150 - TeaLeaf -> updated Point D	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:13	28:28.6		Geogebra:Triangles	2013-03-01 15:28:28.623 - TeaLeaf -> updated group of objects G,H,I	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:06	28:41.5	0:00:06	chat	2013-03-01 15:28:41.541 - TeaLeaf -> delete the tri	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:04	28:45.6	0:00:04	awareness	2013-03-01 15:28:45.650 - infinityand_beyond -> [fully erased the chat message]	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	infinityand_beyond	0:00:05	28:51.8	0:00:05	chat	2013-03-01 15:28:51.752 - InfiniteWallflower -> Yeah Tea you have control	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	InfiniteWallflower	0:00:09	28:58.3	0:00:09	chat	2013-03-01 15:28:58.266 - infinityand_beyond -> yeah delete it. lets start over.	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	infinityand_beyond	0:00:03	28:54.4	0:00:03	chat	2013-03-01 15:28:54.404 - Bartholomew -> ya you can	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:00:09	29:04.0		Geogebra:Triangles	2013-03-01 15:29:03.960 - TeaLeaf -> updated Point D	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	InfiniteWallflower	TeaLeaf	0:00:21	29:28.5	0:00:21	chat	2013-03-01 15:29:28.549 - InfiniteWallflower -> Delete the points and start with a LINE SEGMENT.	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	InfiniteWallflower	0:0:-19	29:08.9		Geogebra:Triangles	2013-03-01 15:29:08.858 - TeaLeaf -> tool changed to Compass	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	29:11.8		Geogebra:Triangles	2013-03-01 15:29:11.793 - TeaLeaf -> added conic:Circle g	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:00	29:11.8		Geogebra:Triangles	2013-03-01 15:29:11.841 - TeaLeaf -> tool changed to Select Object	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:05	29:20.8	0:00:05	chat	2013-03-01 15:29:20.803 - Bartholomew -> delete the points too	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:0:-4	29:16.2		Geogebra:Triangles	2013-03-01 15:29:16.244 - TeaLeaf -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:00	29:16.8		Geogebra:Triangles	2013-03-01 15:29:16.787 - TeaLeaf -> tool changed to Move	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	infinityand_beyond	TeaLeaf	0:00:00	29:37.1	0:00:00	chat	2013-03-01 15:29:37.136 - infinityand_beyond -> yeah\"	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	infinityand_beyond	0:00:06	29:43.5		Geogebra:Triangles	2013-03-01 15:29:43.520 - TeaLeaf -> tool changed to New Point	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:02	29:46.2		Geogebra:Triangles	2013-03-01 15:29:46.151 - TeaLeaf -> tool changed to Segment between Two Points	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	TeaLeaf	0:00:01	29:47.3		Geogebra:Triangles	2013-03-01 15:29:47.331 - TeaLeaf -> added point:Point G	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	Bartholomew	TeaLeaf	0:00:19	30:07.0	0:00:19	chat	2013-03-01 15:30:06.965 - Bartholomew -> shouldnt we start with the circle tool to get the same radius?	
Spring 2013 Lalor & Riccobono	Dynamic Geometry	Topic 05	Group_6	CID:1362076193275	TeaLeaf	Bartholomew	0:0:-16	29:50.6		Geogebra:Triangles	2013-03-01 15:29:50.563 - TeaLeaf -> added point:Point H	
